Login_page,Class,Status,DOD,Last_update_date
3983759,Economy,complete,10/20/2016 12:00:00 AM,
3441281,Business,complete,10/20/2016 12:00:00 AM,
3463935,Economy,complete,10/20/2016 12:00:00 AM,
2074475,Premium Economy,complete,10/20/2016 12:00:00 AM,
4079790,Economy,complete,10/20/2016 12:00:00 AM,
4166941,Business,complete,10/20/2016 12:00:00 AM,
4228803,Economy,complete,10/20/2016 12:00:00 AM,
4073880,Premium Economy,complete,10/20/2016 12:00:00 AM,
4220098,Business,complete,10/20/2016 12:00:00 AM,
4083493,Business,complete,10/20/2016 12:00:00 AM,
4073943,Economy,complete,10/20/2016 12:00:00 AM,
4034915,Economy,complete,10/20/2016 12:00:00 AM,
3878002,Economy,complete,10/20/2016 12:00:00 AM,
4224968,Business,complete,10/20/2016 12:00:00 AM,
3519918,Economy,complete,10/20/2016 12:00:00 AM,
4153759,Business,complete,10/20/2016 12:00:00 AM,
2792432,Economy,complete,10/20/2016 12:00:00 AM,
4129928,Business,complete,10/20/2016 12:00:00 AM,
4228393,Business,complete,10/20/2016 12:00:00 AM,
3317986,Business,complete,10/20/2016 12:00:00 AM,
2712215,Economy,complete,10/20/2016 12:00:00 AM,
1381384,Economy,complete,10/20/2016 12:00:00 AM,
4034711,Economy,complete,10/20/2016 12:00:00 AM,
4034845,Economy,complete,10/20/2016 12:00:00 AM,
3662261,Business,complete,10/20/2016 12:00:00 AM,
4100119,Economy,complete,10/20/2016 12:00:00 AM,
3875330,Premium Economy,complete,10/20/2016 12:00:00 AM,
4227529,Business,complete,10/20/2016 12:00:00 AM,
4172810,Economy,complete,10/20/2016 12:00:00 AM,
3237360,Economy,complete,10/20/2016 12:00:00 AM,
4228269,Economy,complete,10/20/2016 12:00:00 AM,
3764911,Economy,complete,10/20/2016 12:00:00 AM,
4083653,Economy,complete,10/20/2016 12:00:00 AM,
4207822,Premium Economy,complete,10/20/2016 12:00:00 AM,
3237459,Economy,complete,10/20/2016 12:00:00 AM,
4439795,Economy,complete,10/20/2016 12:00:00 AM,
3955312,Business,complete,10/20/2016 12:00:00 AM,
4374456,Business,complete,10/20/2016 12:00:00 AM,
3661188,Economy,complete,10/20/2016 12:00:00 AM,
3237422,Economy,complete,10/20/2016 12:00:00 AM,
3878005,Business,complete,10/20/2016 12:00:00 AM,
3955875,Economy,complete,10/20/2016 12:00:00 AM,
3445709,Business,complete,10/20/2016 12:00:00 AM,
3172716,Economy,complete,10/20/2016 12:00:00 AM,
3672008,Economy,complete,10/20/2016 12:00:00 AM,
4546261,Economy,complete,10/20/2016 12:00:00 AM,
3983513,Economy,complete,10/20/2016 12:00:00 AM,
4176115,Economy,complete,10/20/2016 12:00:00 AM,
3389178,Economy,complete,10/20/2016 12:00:00 AM,
3603639,Economy,complete,10/20/2016 12:00:00 AM,
4166815,Economy,complete,10/20/2016 12:00:00 AM,
4226447,Economy,complete,10/20/2016 12:00:00 AM,
3672010,Premium Economy,complete,10/20/2016 12:00:00 AM,
3317952,Economy,complete,10/20/2016 12:00:00 AM,
4175941,Economy,complete,10/20/2016 12:00:00 AM,
3983535,Economy,complete,10/20/2016 12:00:00 AM,
3612031,Premium Economy,complete,10/20/2016 12:00:00 AM,
3255758,Business,complete,10/20/2016 12:00:00 AM,
3607656,Business,complete,10/20/2016 12:00:00 AM,
3237490,Economy,complete,10/20/2016 12:00:00 AM,
3603638,Economy,complete,10/20/2016 12:00:00 AM,
3878003,Business,complete,10/20/2016 12:00:00 AM,
4166814,Economy,complete,10/20/2016 12:00:00 AM,
3780700,Economy,complete,10/20/2016 12:00:00 AM,
4174194,Economy,complete,10/20/2016 12:00:00 AM,
3509419,Economy,complete,10/20/2016 12:00:00 AM,
4081095,Premium Economy,complete,10/20/2016 12:00:00 AM,
4083073,Business,complete,10/20/2016 12:00:00 AM,
3878518,Economy,complete,10/20/2016 12:00:00 AM,
4198665,Premium Economy,complete,10/20/2016 12:00:00 AM,
3492995,Economy,complete,10/20/2016 12:00:00 AM,
4174195,Premium Economy,complete,10/20/2016 12:00:00 AM,
3316528,Business,complete,10/20/2016 12:00:00 AM,
3955139,Business,complete,10/20/2016 12:00:00 AM,
3955131,Premium Economy,complete,10/20/2016 12:00:00 AM,
3441265,Economy,complete,10/20/2016 12:00:00 AM,
4374418,Economy,complete,10/20/2016 12:00:00 AM,
3955866,Economy,complete,10/20/2016 12:00:00 AM,
2787066,Premium Economy,complete,10/20/2016 12:00:00 AM,
4546252,Economy,complete,10/20/2016 12:00:00 AM,
4220159,Business,complete,10/20/2016 12:00:00 AM,
4167465,Premium Economy,complete,10/20/2016 12:00:00 AM,
4083559,First,complete,10/20/2016 12:00:00 AM,
4035122,Economy,complete,10/20/2016 12:00:00 AM,
3633866,Economy,complete,10/20/2016 12:00:00 AM,
3441259,Economy,complete,10/20/2016 12:00:00 AM,
2865975,Economy,complete,10/20/2016 12:00:00 AM,
4064049,Economy,complete,10/20/2016 12:00:00 AM,
3967160,Economy,complete,10/20/2016 12:00:00 AM,
4226381,Premium Economy,complete,10/20/2016 12:00:00 AM,
4172755,Premium Economy,complete,10/20/2016 12:00:00 AM,
4033366,Economy,complete,10/20/2016 12:00:00 AM,
4207317,Economy,complete,10/20/2016 12:00:00 AM,
3237331,Economy,complete,10/20/2016 12:00:00 AM,
4034993,Economy,complete,10/20/2016 12:00:00 AM,
4380989,Economy,complete,10/20/2016 12:00:00 AM,
4176376,Economy,complete,10/20/2016 12:00:00 AM,
3316575,Business,complete,10/20/2016 12:00:00 AM,
3237382,Economy,complete,10/20/2016 12:00:00 AM,
4224936,Business,complete,10/20/2016 12:00:00 AM,
3457450,Economy,complete,10/20/2016 12:00:00 AM,
3382636,Premium Economy,complete,10/20/2016 12:00:00 AM,
2837019,Business,complete,10/20/2016 12:00:00 AM,
3603660,Business,complete,10/20/2016 12:00:00 AM,
2690349,Economy,complete,10/20/2016 12:00:00 AM,
4207324,Economy,complete,10/20/2016 12:00:00 AM,
3507872,Premium Economy,complete,10/20/2016 12:00:00 AM,
3878569,Business,complete,10/20/2016 12:00:00 AM,
3237492,Business,complete,10/20/2016 12:00:00 AM,
3237434,Premium Economy,complete,10/20/2016 12:00:00 AM,
3883288,Economy,complete,10/20/2016 12:00:00 AM,
4103653,Economy,complete,10/20/2016 12:00:00 AM,
3665587,Premium Economy,complete,10/20/2016 12:00:00 AM,
3463930,Business,complete,10/20/2016 12:00:00 AM,
4219771,Business,complete,10/20/2016 12:00:00 AM,
4027286,Economy,complete,10/20/2016 12:00:00 AM,
4166834,Business,complete,10/20/2016 12:00:00 AM,
3602761,Economy,complete,10/20/2016 12:00:00 AM,
3843113,Premium Economy,complete,10/20/2016 12:00:00 AM,
4219809,Business,complete,10/20/2016 12:00:00 AM,
3316533,Premium Economy,complete,10/20/2016 12:00:00 AM,
4324010,Economy,complete,10/20/2016 12:00:00 AM,
3878531,Premium Economy,complete,10/20/2016 12:00:00 AM,
4179330,Business,complete,10/20/2016 12:00:00 AM,
3457499,Business,complete,10/20/2016 12:00:00 AM,
3665665,Economy,complete,10/20/2016 12:00:00 AM,
4219978,Economy,complete,10/20/2016 12:00:00 AM,
3665670,Business,complete,10/20/2016 12:00:00 AM,
3170237,Economy,complete,10/20/2016 12:00:00 AM,
3612018,Business,complete,10/20/2016 12:00:00 AM,
4206840,Economy,complete,10/20/2016 12:00:00 AM,
3317939,Economy,complete,10/20/2016 12:00:00 AM,
3237458,Economy,complete,10/20/2016 12:00:00 AM,
4169728,Premium Economy,complete,10/20/2016 12:00:00 AM,
4060598,Economy,complete,10/20/2016 12:00:00 AM,
4044628,Economy,complete,10/20/2016 12:00:00 AM,
3800017,Economy,complete,10/20/2016 12:00:00 AM,
4132078,Economy,complete,10/20/2016 12:00:00 AM,
3648649,Premium Economy,complete,10/20/2016 12:00:00 AM,
3794922,Economy,complete,10/20/2016 12:00:00 AM,
3508928,Business,complete,10/20/2016 12:00:00 AM,
3767415,Economy,complete,10/20/2016 12:00:00 AM,
3878577,Economy,complete,10/20/2016 12:00:00 AM,
4132089,Economy,complete,10/20/2016 12:00:00 AM,
4222457,Economy,complete,10/20/2016 12:00:00 AM,
4376932,Economy,complete,10/20/2016 12:00:00 AM,
4034926,Economy,complete,10/20/2016 12:00:00 AM,
4259907,Business,complete,10/20/2016 12:00:00 AM,
4224326,Business,complete,10/20/2016 12:00:00 AM,
2430292,Economy,complete,10/20/2016 12:00:00 AM,
4119175,Business,complete,10/20/2016 12:00:00 AM,
4227052,Business,complete,10/20/2016 12:00:00 AM,
3316544,Economy,complete,10/20/2016 12:00:00 AM,
4224327,Business,complete,10/20/2016 12:00:00 AM,
4227290,Economy,complete,10/20/2016 12:00:00 AM,
3607727,Economy,complete,10/20/2016 12:00:00 AM,
4374459,Business,complete,10/20/2016 12:00:00 AM,
3612036,Business,complete,10/21/2016 12:00:00 AM,
3878589,Business,complete,10/21/2016 12:00:00 AM,
4163039,Economy,complete,10/21/2016 12:00:00 AM,
3967218,Economy,complete,10/21/2016 12:00:00 AM,
4123721,Economy,complete,10/21/2016 12:00:00 AM,
3609800,Economy,complete,10/21/2016 12:00:00 AM,
4179756,Economy,complete,10/21/2016 12:00:00 AM,
3389082,Economy,complete,10/21/2016 12:00:00 AM,
4201071,Economy,complete,10/21/2016 12:00:00 AM,
3669734,Economy,complete,10/21/2016 12:00:00 AM,
4114500,Business,complete,10/21/2016 12:00:00 AM,
4477039,Economy,complete,10/21/2016 12:00:00 AM,
3389183,Economy,complete,10/21/2016 12:00:00 AM,
3661226,Economy,complete,10/21/2016 12:00:00 AM,
4165913,Premium Economy,complete,10/21/2016 12:00:00 AM,
4224360,Business,complete,10/21/2016 12:00:00 AM,
3237417,Business,complete,10/21/2016 12:00:00 AM,
4183602,Premium Economy,complete,10/21/2016 12:00:00 AM,
4073457,Business,complete,10/21/2016 12:00:00 AM,
3683170,Economy,complete,10/21/2016 12:00:00 AM,
3955892,Business,complete,10/21/2016 12:00:00 AM,
4167042,Economy,complete,10/21/2016 12:00:00 AM,
3648652,Business,complete,10/21/2016 12:00:00 AM,
3665570,Economy,complete,10/24/2016 12:00:00 AM,
4080144,Premium Economy,complete,10/24/2016 12:00:00 AM,
4344031,Economy,complete,10/24/2016 12:00:00 AM,
4034786,Economy,complete,10/24/2016 12:00:00 AM,
2205938,Economy,complete,10/24/2016 12:00:00 AM,
4136394,Economy,complete,10/24/2016 12:00:00 AM,
3722996,Business,complete,10/24/2016 12:00:00 AM,
3321875,Economy,complete,10/24/2016 12:00:00 AM,
2074483,Economy,complete,10/24/2016 12:00:00 AM,
4080805,Premium Economy,complete,10/24/2016 12:00:00 AM,
4176645,Business,complete,10/24/2016 12:00:00 AM,
3983762,Economy,complete,10/24/2016 12:00:00 AM,
4176408,Economy,complete,10/24/2016 12:00:00 AM,
4197385,Economy,complete,10/24/2016 12:00:00 AM,
4149135,Business,complete,10/24/2016 12:00:00 AM,
2483235,Economy,complete,10/24/2016 12:00:00 AM,
4541283,Economy,complete,10/24/2016 12:00:00 AM,
4179216,Business,complete,10/24/2016 12:00:00 AM,
3322033,Economy,complete,10/24/2016 12:00:00 AM,
4161644,Business,complete,10/24/2016 12:00:00 AM,
4172112,Premium Economy,complete,10/24/2016 12:00:00 AM,
4154007,Economy,complete,10/24/2016 12:00:00 AM,
3967214,Economy,complete,10/24/2016 12:00:00 AM,
4537144,Economy,complete,10/24/2016 12:00:00 AM,
4213192,Business,complete,10/24/2016 12:00:00 AM,
4175555,Business,complete,10/24/2016 12:00:00 AM,
3981191,Economy,complete,10/24/2016 12:00:00 AM,
4209442,Economy,complete,10/24/2016 12:00:00 AM,
4176012,Business,complete,10/24/2016 12:00:00 AM,
4176614,Business,complete,10/24/2016 12:00:00 AM,
4176008,Business,complete,10/24/2016 12:00:00 AM,
3561915,Economy,complete,10/24/2016 12:00:00 AM,
318971,Economy,complete,7/1/2015 12:00:00 AM,
1527412,Economy,complete,7/1/2015 12:00:00 AM,
3079101,Economy,complete,7/1/2015 12:00:00 AM,
2800438,Economy,complete,7/1/2015 12:00:00 AM,
1527398,Business,complete,7/1/2015 12:00:00 AM,
3084630,Business,complete,7/1/2015 12:00:00 AM,
2446621,Economy,complete,7/1/2015 12:00:00 AM,
3017611,Economy,complete,7/1/2015 12:00:00 AM,
3542784,Economy,complete,7/1/2015 12:00:00 AM,
2707808,Economy,complete,7/1/2015 12:00:00 AM,
2567452,Economy,complete,7/1/2015 12:00:00 AM,
2989242,Business,complete,7/1/2015 12:00:00 AM,
3552149,Economy,complete,7/1/2015 12:00:00 AM,
3552148,Business,complete,7/1/2015 12:00:00 AM,
2132240,Economy,complete,7/1/2015 12:00:00 AM,
318962,Economy,complete,7/1/2015 12:00:00 AM,
2801319,Economy,complete,7/1/2015 12:00:00 AM,
3095251,Business,complete,7/1/2015 12:00:00 AM,
2197799,Business,complete,7/1/2015 12:00:00 AM,
2210542,Economy,complete,7/1/2015 12:00:00 AM,
1424313,Business,complete,7/1/2015 12:00:00 AM,
2448003,Economy,complete,7/1/2015 12:00:00 AM,
3046684,Business,complete,7/1/2015 12:00:00 AM,
3082858,Economy,complete,7/1/2015 12:00:00 AM,
3116049,First,complete,7/1/2015 12:00:00 AM,
3117218,Economy,complete,7/1/2015 12:00:00 AM,
3548931,Economy,complete,7/1/2015 12:00:00 AM,
3430469,Economy,complete,7/1/2015 12:00:00 AM,
3430497,Economy,complete,7/1/2015 12:00:00 AM,
3116050,First,complete,7/1/2015 12:00:00 AM,
3091807,Economy,complete,7/1/2015 12:00:00 AM,
3038227,Economy,complete,7/1/2015 12:00:00 AM,
3432292,Economy,complete,7/1/2015 12:00:00 AM,
2697489,Economy,complete,7/1/2015 12:00:00 AM,
2555987,Economy,complete,7/1/2015 12:00:00 AM,
2661029,Economy,complete,7/1/2015 12:00:00 AM,
2555958,Business,complete,7/1/2015 12:00:00 AM,
2131158,Economy,complete,7/1/2015 12:00:00 AM,
2728268,Economy,complete,7/1/2015 12:00:00 AM,
1527454,Economy,complete,7/1/2015 12:00:00 AM,
3115244,Economy,complete,7/1/2015 12:00:00 AM,
2777310,Economy,complete,7/1/2015 12:00:00 AM,
3432277,Economy,complete,7/1/2015 12:00:00 AM,
2575296,Premium Economy,complete,7/1/2015 12:00:00 AM,
3087841,Economy,complete,7/1/2015 12:00:00 AM,
3046070,Business,complete,7/1/2015 12:00:00 AM,
2249436,Premium Economy,complete,7/1/2015 12:00:00 AM,
2695115,Economy,complete,7/1/2015 12:00:00 AM,
2210544,Economy,complete,7/1/2015 12:00:00 AM,
3118037,Economy,complete,7/1/2015 12:00:00 AM,
2982186,Business,complete,7/1/2015 12:00:00 AM,
3118021,Economy,complete,7/1/2015 12:00:00 AM,
2210549,Economy,complete,7/1/2015 12:00:00 AM,
3095586,Economy,complete,7/1/2015 12:00:00 AM,
3117658,Economy,complete,7/1/2015 12:00:00 AM,
3116416,Economy,complete,7/1/2015 12:00:00 AM,
3077851,Business,complete,7/1/2015 12:00:00 AM,
2980148,Economy,complete,7/1/2015 12:00:00 AM,
1707592,Economy,complete,7/1/2015 12:00:00 AM,
2715242,Economy,complete,7/1/2015 12:00:00 AM,
3073125,Business,complete,7/1/2015 12:00:00 AM,
2210550,Economy,complete,7/1/2015 12:00:00 AM,
2722044,Economy,complete,7/1/2015 12:00:00 AM,
2567197,Business,complete,7/1/2015 12:00:00 AM,
3042958,Business,complete,7/1/2015 12:00:00 AM,
2210552,Economy,complete,7/1/2015 12:00:00 AM,
2725014,Economy,complete,7/1/2015 12:00:00 AM,
2715468,Business,complete,7/1/2015 12:00:00 AM,
3116005,Business,complete,7/1/2015 12:00:00 AM,
2575301,Economy,complete,7/1/2015 12:00:00 AM,
2755802,Economy,complete,7/1/2015 12:00:00 AM,
2814382,Economy,complete,7/1/2015 12:00:00 AM,
2571148,Business,complete,7/1/2015 12:00:00 AM,
2210560,Economy,complete,7/1/2015 12:00:00 AM,
3116320,Business,complete,7/1/2015 12:00:00 AM,
2210553,Economy,complete,7/1/2015 12:00:00 AM,
3116213,Economy,complete,7/1/2015 12:00:00 AM,
2755942,Economy,complete,7/1/2015 12:00:00 AM,
3046517,Business,complete,7/1/2015 12:00:00 AM,
2210554,Economy,complete,7/1/2015 12:00:00 AM,
3115748,Economy,complete,7/1/2015 12:00:00 AM,
3116863,Economy,complete,7/1/2015 12:00:00 AM,
2210555,Economy,complete,7/1/2015 12:00:00 AM,
3053089,Business,complete,7/1/2015 12:00:00 AM,
3015033,Premium Economy,complete,7/1/2015 12:00:00 AM,
2797230,Premium Economy,complete,7/1/2015 12:00:00 AM,
3117613,Economy,complete,7/1/2015 12:00:00 AM,
3117219,Business,complete,7/1/2015 12:00:00 AM,
3084469,Business,complete,7/1/2015 12:00:00 AM,
3084468,Business,complete,7/1/2015 12:00:00 AM,
3046799,Business,complete,7/1/2015 12:00:00 AM,
2490880,Economy,complete,7/1/2015 12:00:00 AM,
1569781,Economy,complete,7/1/2015 12:00:00 AM,
3072948,First,complete,7/1/2015 12:00:00 AM,
3017632,Economy,complete,7/1/2015 12:00:00 AM,
2855560,Economy,complete,7/1/2015 12:00:00 AM,
3072947,First,complete,7/1/2015 12:00:00 AM,
2555984,Premium Economy,complete,7/1/2015 12:00:00 AM,
3070855,Economy,complete,7/1/2015 12:00:00 AM,
3425972,Economy,complete,7/1/2015 12:00:00 AM,
3083974,Economy,complete,7/1/2015 12:00:00 AM,
3431464,Economy,complete,7/1/2015 12:00:00 AM,
2624207,Premium Economy,complete,7/1/2015 12:00:00 AM,
3536891,Economy,complete,7/1/2015 12:00:00 AM,
3116486,Economy,complete,7/1/2015 12:00:00 AM,
3069003,Business,complete,7/1/2015 12:00:00 AM,
1527443,Economy,complete,7/1/2015 12:00:00 AM,
2624202,Economy,complete,7/1/2015 12:00:00 AM,
2845255,Economy,complete,7/1/2015 12:00:00 AM,
2719252,Economy,complete,7/1/2015 12:00:00 AM,
3033569,Economy,complete,7/1/2015 12:00:00 AM,
2996465,Economy,complete,7/1/2015 12:00:00 AM,
2956553,Economy,complete,7/1/2015 12:00:00 AM,
3115660,Economy,complete,7/1/2015 12:00:00 AM,
2755333,Economy,complete,7/1/2015 12:00:00 AM,
3043829,Business,complete,7/1/2015 12:00:00 AM,
3083317,Economy,complete,7/1/2015 12:00:00 AM,
2845426,Business,complete,7/1/2015 12:00:00 AM,
3103391,Economy,complete,7/1/2015 12:00:00 AM,
2491716,Economy,complete,7/1/2015 12:00:00 AM,
2555303,Business,complete,7/1/2015 12:00:00 AM,
2756621,Economy,complete,7/1/2015 12:00:00 AM,
2845421,Business,complete,7/1/2015 12:00:00 AM,
3425989,Economy,complete,7/1/2015 12:00:00 AM,
3032071,Economy,complete,7/1/2015 12:00:00 AM,
2975341,Economy,complete,7/1/2015 12:00:00 AM,
3083423,Economy,complete,7/1/2015 12:00:00 AM,
2578846,Economy,complete,7/1/2015 12:00:00 AM,
3563036,Economy,complete,7/1/2015 12:00:00 AM,
3083905,Business,complete,7/1/2015 12:00:00 AM,
2700442,Economy,complete,7/1/2015 12:00:00 AM,
3090945,Business,complete,7/1/2015 12:00:00 AM,
3430320,Business,complete,7/1/2015 12:00:00 AM,
3073343,Economy,complete,7/1/2015 12:00:00 AM,
3025764,Economy,complete,7/1/2015 12:00:00 AM,
3025892,Business,complete,7/1/2015 12:00:00 AM,
3539577,Economy,complete,7/1/2015 12:00:00 AM,
2728271,Business,complete,7/1/2015 12:00:00 AM,
3091060,Economy,complete,7/1/2015 12:00:00 AM,
3030647,Business,complete,7/1/2015 12:00:00 AM,
1483013,Economy,complete,7/1/2015 12:00:00 AM,
2631169,Economy,complete,7/1/2015 12:00:00 AM,
2839059,Premium Economy,complete,7/1/2015 12:00:00 AM,
3425581,Business,complete,7/1/2015 12:00:00 AM,
3078758,Business,complete,7/1/2015 12:00:00 AM,
3073666,Premium Economy,complete,7/1/2015 12:00:00 AM,
3084486,Economy,complete,7/1/2015 12:00:00 AM,
2996882,Economy,complete,7/1/2015 12:00:00 AM,
2975051,Economy,complete,7/1/2015 12:00:00 AM,
2342045,Business,complete,7/2/2015 12:00:00 AM,
2568613,Business,complete,7/2/2015 12:00:00 AM,
2149656,Economy,complete,7/2/2015 12:00:00 AM,
3010356,Business,complete,7/2/2015 12:00:00 AM,
3010358,Business,complete,7/2/2015 12:00:00 AM,
2797246,Premium Economy,complete,7/2/2015 12:00:00 AM,
2707811,Business,complete,7/2/2015 12:00:00 AM,
3084487,Economy,complete,7/2/2015 12:00:00 AM,
3018555,Economy,complete,7/2/2015 12:00:00 AM,
3073501,Premium Economy,complete,7/2/2015 12:00:00 AM,
2755817,Economy,complete,7/2/2015 12:00:00 AM,
3532092,Economy,complete,7/2/2015 12:00:00 AM,
3095242,Economy,complete,7/2/2015 12:00:00 AM,
2976365,Economy,complete,7/2/2015 12:00:00 AM,
2801522,Business,complete,7/2/2015 12:00:00 AM,
3077422,Economy,complete,7/2/2015 12:00:00 AM,
2210556,Economy,complete,7/2/2015 12:00:00 AM,
3563185,Economy,complete,7/2/2015 12:00:00 AM,
2753456,Business,complete,7/2/2015 12:00:00 AM,
3116985,Economy,complete,7/2/2015 12:00:00 AM,
3116209,Economy,complete,7/2/2015 12:00:00 AM,
2977311,Business,complete,7/2/2015 12:00:00 AM,
2856023,Business,complete,7/2/2015 12:00:00 AM,
3046052,Economy,complete,7/2/2015 12:00:00 AM,
3552190,Economy,complete,7/2/2015 12:00:00 AM,
3099071,Economy,complete,7/2/2015 12:00:00 AM,
3095627,Economy,complete,7/2/2015 12:00:00 AM,
2963168,Economy,complete,7/2/2015 12:00:00 AM,
3091972,Economy,complete,7/2/2015 12:00:00 AM,
3426252,Economy,complete,7/2/2015 12:00:00 AM,
2576488,Economy,complete,7/2/2015 12:00:00 AM,
2721170,Economy,complete,7/2/2015 12:00:00 AM,
2964279,Economy,complete,7/2/2015 12:00:00 AM,
3087181,Economy,complete,7/2/2015 12:00:00 AM,
2784211,Economy,complete,7/2/2015 12:00:00 AM,
3046033,Business,complete,7/2/2015 12:00:00 AM,
2981609,Business,complete,7/2/2015 12:00:00 AM,
2784213,Premium Economy,complete,7/2/2015 12:00:00 AM,
3046053,Economy,complete,7/2/2015 12:00:00 AM,
2834624,Premium Economy,complete,7/2/2015 12:00:00 AM,
2977463,Business,complete,7/2/2015 12:00:00 AM,
3426296,Business,complete,7/2/2015 12:00:00 AM,
2977257,Business,complete,7/2/2015 12:00:00 AM,
2492074,Business,complete,7/2/2015 12:00:00 AM,
3004310,Business,complete,7/2/2015 12:00:00 AM,
2210557,Business,complete,7/2/2015 12:00:00 AM,
2773900,Business,complete,7/2/2015 12:00:00 AM,
3033269,Economy,complete,7/2/2015 12:00:00 AM,
2210578,Economy,complete,7/2/2015 12:00:00 AM,
3085860,Premium Economy,complete,7/2/2015 12:00:00 AM,
2210562,Business,complete,7/2/2015 12:00:00 AM,
2210577,Economy,complete,7/2/2015 12:00:00 AM,
2210563,Business,complete,7/2/2015 12:00:00 AM,
2210576,Economy,complete,7/2/2015 12:00:00 AM,
2210564,Business,complete,7/2/2015 12:00:00 AM,
3084553,Economy,complete,7/2/2015 12:00:00 AM,
2210575,Economy,complete,7/2/2015 12:00:00 AM,
2334017,Business,complete,7/2/2015 12:00:00 AM,
2210565,Business,complete,7/2/2015 12:00:00 AM,
2560950,Premium Economy,complete,7/2/2015 12:00:00 AM,
2210574,Economy,complete,7/2/2015 12:00:00 AM,
2210566,Economy,complete,7/2/2015 12:00:00 AM,
2210573,Economy,complete,7/2/2015 12:00:00 AM,
2210567,Economy,complete,7/2/2015 12:00:00 AM,
3116444,Economy,complete,7/2/2015 12:00:00 AM,
2210568,Economy,complete,7/2/2015 12:00:00 AM,
3046102,Business,complete,7/2/2015 12:00:00 AM,
2210569,Economy,complete,7/2/2015 12:00:00 AM,
2661043,Business,complete,7/2/2015 12:00:00 AM,
2210570,Economy,complete,7/2/2015 12:00:00 AM,
2210571,Economy,complete,7/2/2015 12:00:00 AM,
2836558,Premium Economy,complete,7/2/2015 12:00:00 AM,
3425667,Economy,complete,7/2/2015 12:00:00 AM,
2210572,Economy,complete,7/2/2015 12:00:00 AM,
2755941,Business,complete,7/2/2015 12:00:00 AM,
2210580,Economy,complete,7/2/2015 12:00:00 AM,
3788944,Business,complete,7/2/2015 12:00:00 AM,
3103299,Economy,complete,7/2/2015 12:00:00 AM,
3084411,Economy,complete,7/2/2015 12:00:00 AM,
3425948,Business,complete,7/2/2015 12:00:00 AM,
2210581,Economy,complete,7/2/2015 12:00:00 AM,
2845254,Economy,complete,7/2/2015 12:00:00 AM,
2210582,Economy,complete,7/2/2015 12:00:00 AM,
3031089,Business,complete,7/2/2015 12:00:00 AM,
2210583,First,complete,7/2/2015 12:00:00 AM,
2210615,Economy,complete,7/2/2015 12:00:00 AM,
2998470,Economy,complete,7/2/2015 12:00:00 AM,
3034240,Business,complete,7/2/2015 12:00:00 AM,
2974112,Economy,complete,7/2/2015 12:00:00 AM,
2977259,Business,complete,7/2/2015 12:00:00 AM,
3115653,Economy,complete,7/2/2015 12:00:00 AM,
2963073,Economy,complete,7/2/2015 12:00:00 AM,
2730275,Economy,complete,7/2/2015 12:00:00 AM,
3550137,Business,complete,7/2/2015 12:00:00 AM,
2673328,Economy,complete,7/2/2015 12:00:00 AM,
3050126,Economy,complete,7/2/2015 12:00:00 AM,
3117838,Economy,complete,7/2/2015 12:00:00 AM,
2753295,Economy,complete,7/2/2015 12:00:00 AM,
2508338,Business,complete,7/2/2015 12:00:00 AM,
2567468,Business,complete,7/2/2015 12:00:00 AM,
3033133,Business,complete,7/2/2015 12:00:00 AM,
3103359,First,complete,7/2/2015 12:00:00 AM,
2596843,Economy,complete,7/2/2015 12:00:00 AM,
2755696,Economy,complete,7/2/2015 12:00:00 AM,
3042904,Economy,complete,7/2/2015 12:00:00 AM,
3004251,Business,complete,7/2/2015 12:00:00 AM,
3432303,Economy,complete,7/2/2015 12:00:00 AM,
3030832,Premium Economy,complete,7/2/2015 12:00:00 AM,
2210585,Economy,complete,7/2/2015 12:00:00 AM,
3046531,Business,complete,7/2/2015 12:00:00 AM,
3116582,Economy,complete,7/2/2015 12:00:00 AM,
2723019,Business,complete,7/2/2015 12:00:00 AM,
2697434,Business,complete,7/2/2015 12:00:00 AM,
3033175,Economy,complete,7/2/2015 12:00:00 AM,
2831581,Economy,complete,7/2/2015 12:00:00 AM,
3024153,Economy,complete,7/2/2015 12:00:00 AM,
3024154,Economy,complete,7/2/2015 12:00:00 AM,
1443820,Economy,complete,7/2/2015 12:00:00 AM,
3547712,Economy,complete,7/2/2015 12:00:00 AM,
3425804,Economy,complete,7/2/2015 12:00:00 AM,
2114740,Business,complete,7/2/2015 12:00:00 AM,
1569268,Business,complete,7/2/2015 12:00:00 AM,
2998790,Economy,complete,7/2/2015 12:00:00 AM,
3091395,Economy,complete,7/2/2015 12:00:00 AM,
2801478,Economy,complete,7/2/2015 12:00:00 AM,
2832908,Economy,complete,7/2/2015 12:00:00 AM,
3539933,Premium Economy,complete,7/2/2015 12:00:00 AM,
2330463,Economy,complete,7/2/2015 12:00:00 AM,
3536908,Economy,complete,7/2/2015 12:00:00 AM,
1594085,Economy,complete,7/2/2015 12:00:00 AM,
2988150,Economy,complete,7/3/2015 12:00:00 AM,
3091444,Premium Economy,complete,7/3/2015 12:00:00 AM,
3010411,Business,complete,7/3/2015 12:00:00 AM,
3082988,Economy,complete,7/3/2015 12:00:00 AM,
3091250,Business,complete,7/3/2015 12:00:00 AM,
3082978,Economy,complete,7/3/2015 12:00:00 AM,
2722053,Economy,complete,7/3/2015 12:00:00 AM,
2801435,Economy,complete,7/3/2015 12:00:00 AM,
