Login_page,Class,Status,DOD,Last_update_date
272658,Economy/Coach,complete,4/15/2016 12:00:00 AM,
367660,Premium (Special) Economy,complete,4/15/2016 12:00:00 AM,
207081,Economy/Coach,complete,4/15/2016 12:00:00 AM,
207082,Economy/Coach,complete,4/15/2016 12:00:00 AM,
267203,Economy/Coach,complete,4/15/2016 12:00:00 AM,
274425,Business,complete,4/15/2016 12:00:00 AM,
369759,Economy/Coach,complete,4/16/2016 12:00:00 AM,
206941,Economy/Coach,complete,4/16/2016 12:00:00 AM,
207181,Economy/Coach,complete,4/16/2016 12:00:00 AM,
207185,Economy/Coach,complete,4/16/2016 12:00:00 AM,
207508,Economy/Coach,complete,4/16/2016 12:00:00 AM,
207200,Economy/Coach,complete,4/17/2016 12:00:00 AM,
206968,Premium (Special) Economy,complete,4/17/2016 12:00:00 AM,
207099,Economy/Coach,complete,4/17/2016 12:00:00 AM,
367579,Economy/Coach,complete,4/17/2016 12:00:00 AM,
272605,Economy/Coach,complete,4/18/2016 12:00:00 AM,
207086,Economy/Coach,complete,4/18/2016 12:00:00 AM,
207031,Economy/Coach,complete,4/18/2016 12:00:00 AM,
400024,Economy/Coach,complete,4/18/2016 12:00:00 AM,
207227,Economy/Coach,complete,4/18/2016 12:00:00 AM,
269488,Economy/Coach,complete,4/18/2016 12:00:00 AM,
206759,Economy/Coach,complete,4/20/2016 12:00:00 AM,
207228,Economy/Coach,complete,4/20/2016 12:00:00 AM,
268557,Economy/Coach,complete,4/20/2016 12:00:00 AM,
205905,Economy/Coach,complete,4/20/2016 12:00:00 AM,
272548,Economy/Coach,complete,4/20/2016 12:00:00 AM,
405649,Economy/Coach,complete,4/22/2016 12:00:00 AM,
269452,Economy/Coach,complete,4/21/2016 12:00:00 AM,
367611,Business,complete,4/22/2016 12:00:00 AM,
368533,Economy/Coach,complete,4/22/2016 12:00:00 AM,
206814,Economy/Coach,complete,4/22/2016 12:00:00 AM,
345524,Economy/Coach,complete,4/22/2016 12:00:00 AM,
207527,Economy/Coach,complete,4/22/2016 12:00:00 AM,
405648,Economy/Coach,complete,4/22/2016 12:00:00 AM,
207665,Economy/Coach,complete,4/22/2016 12:00:00 AM,
207664,Economy/Coach,complete,4/22/2016 12:00:00 AM,
207641,Economy/Coach,complete,4/22/2016 12:00:00 AM,
272530,Premium (Special) Economy,complete,4/22/2016 12:00:00 AM,
274488,Economy/Coach,complete,4/22/2016 12:00:00 AM,
268784,Economy/Coach,complete,4/23/2016 12:00:00 AM,
268783,Economy/Coach,complete,4/23/2016 12:00:00 AM,
207156,Economy/Coach,complete,4/23/2016 12:00:00 AM,
207697,Economy/Coach,complete,4/23/2016 12:00:00 AM,
345504,Economy/Coach,complete,4/23/2016 12:00:00 AM,
207552,Economy/Coach,complete,4/23/2016 12:00:00 AM,
261501,Economy/Coach,complete,4/23/2016 12:00:00 AM,
369011,Premium (Special) Economy,complete,4/24/2016 12:00:00 AM,
273323,Economy/Coach,complete,4/24/2016 12:00:00 AM,
400149,Business,complete,4/24/2016 12:00:00 AM,
272511,Economy/Coach,complete,4/24/2016 12:00:00 AM,
369022,Premium (Special) Economy,complete,4/24/2016 12:00:00 AM,
207711,Economy/Coach,complete,4/24/2016 12:00:00 AM,
207693,Economy/Coach,complete,4/24/2016 12:00:00 AM,
274454,Business,complete,4/25/2016 12:00:00 AM,
207713,Economy/Coach,complete,4/25/2016 12:00:00 AM,
207712,Economy/Coach,complete,4/25/2016 12:00:00 AM,
206790,Premium (Special) Economy,complete,4/25/2016 12:00:00 AM,
206824,Economy/Coach,complete,4/26/2016 12:00:00 AM,
206825,Economy/Coach,complete,4/26/2016 12:00:00 AM,
268809,Economy/Coach,complete,4/26/2016 12:00:00 AM,
268810,Economy/Coach,complete,4/26/2016 12:00:00 AM,
206776,Economy/Coach,complete,4/26/2016 12:00:00 AM,
274270,Economy/Coach,complete,4/26/2016 12:00:00 AM,
274471,Business,complete,4/26/2016 12:00:00 AM,
274470,Business,complete,4/26/2016 12:00:00 AM,
400182,Economy/Coach,complete,4/27/2016 12:00:00 AM,
207575,Economy/Coach,complete,4/28/2016 12:00:00 AM,
207652,Economy/Coach,complete,4/28/2016 12:00:00 AM,
400197,Economy/Coach,complete,4/28/2016 12:00:00 AM,
206860,Economy/Coach,complete,4/28/2016 12:00:00 AM,
274421,Economy/Coach,complete,4/28/2016 12:00:00 AM,
206861,Economy/Coach,complete,4/29/2016 12:00:00 AM,
206980,Economy/Coach,complete,4/29/2016 12:00:00 AM,
268581,Economy/Coach,complete,4/29/2016 12:00:00 AM,
206976,Economy/Coach,complete,4/29/2016 12:00:00 AM,
189944,Economy/Coach,complete,4/29/2016 12:00:00 AM,
207667,Economy/Coach,complete,4/29/2016 12:00:00 AM,
206920,Premium (Special) Economy,complete,4/29/2016 12:00:00 AM,
345018,Economy/Coach,complete,4/30/2016 12:00:00 AM,
207069,Premium (Special) Economy,complete,4/30/2016 12:00:00 AM,
207212,Premium (Special) Economy,complete,4/30/2016 12:00:00 AM,
273526,Economy/Coach,complete,4/30/2016 12:00:00 AM,
182686,Economy/Coach,complete,4/30/2016 12:00:00 AM,
345542,Economy/Coach,complete,5/2/2016 12:00:00 AM,
274056,Economy/Coach,complete,5/3/2016 12:00:00 AM,
204927,Economy/Coach,complete,5/3/2016 12:00:00 AM,
369017,Premium (Special) Economy,complete,5/3/2016 12:00:00 AM,
345543,Economy/Coach,complete,5/3/2016 12:00:00 AM,
345072,Economy/Coach,complete,5/3/2016 12:00:00 AM,
189940,Economy/Coach,complete,5/3/2016 12:00:00 AM,
207529,Economy/Coach,complete,5/3/2016 12:00:00 AM,
345586,Economy/Coach,complete,5/4/2016 12:00:00 AM,
206947,Economy/Coach,complete,5/4/2016 12:00:00 AM,
345071,Economy/Coach,complete,5/4/2016 12:00:00 AM,
269627,Business,complete,5/4/2016 12:00:00 AM,
345530,Economy/Coach,complete,5/4/2016 12:00:00 AM,
269505,Economy/Coach,complete,5/5/2016 12:00:00 AM,
207673,Economy/Coach,complete,5/5/2016 12:00:00 AM,
207672,Economy/Coach,complete,5/5/2016 12:00:00 AM,
206832,Economy/Coach,complete,5/5/2016 12:00:00 AM,
345671,Economy/Coach,complete,5/5/2016 12:00:00 AM,
206833,Economy/Coach,complete,5/5/2016 12:00:00 AM,
345272,Premium (Special) Economy,complete,5/6/2016 12:00:00 AM,
269501,Economy/Coach,complete,5/6/2016 12:00:00 AM,
345648,Economy/Coach,complete,5/6/2016 12:00:00 AM,
272598,Economy/Coach,complete,5/6/2016 12:00:00 AM,
273043,Economy/Coach,complete,5/6/2016 12:00:00 AM,
345290,Premium (Special) Economy,complete,5/7/2016 12:00:00 AM,
204928,Economy/Coach,complete,5/7/2016 12:00:00 AM,
273035,Economy/Coach,complete,5/7/2016 12:00:00 AM,
345547,Economy/Coach,complete,5/8/2016 12:00:00 AM,
345619,Economy/Coach,complete,5/8/2016 12:00:00 AM,
345660,Premium (Special) Economy,complete,5/8/2016 12:00:00 AM,
269649,Economy/Coach,complete,5/8/2016 12:00:00 AM,
367709,Premium (Special) Economy,complete,5/9/2016 12:00:00 AM,
272587,Economy/Coach,complete,5/9/2016 12:00:00 AM,
269747,Economy/Coach,complete,5/9/2016 12:00:00 AM,
345665,Premium (Special) Economy,complete,5/9/2016 12:00:00 AM,
345546,Economy/Coach,complete,5/9/2016 12:00:00 AM,
268926,Economy/Coach,complete,5/9/2016 12:00:00 AM,
345550,Economy/Coach,complete,5/9/2016 12:00:00 AM,
345585,Economy/Coach,complete,5/9/2016 12:00:00 AM,
345584,Economy/Coach,complete,5/9/2016 12:00:00 AM,
260721,Business,complete,5/10/2016 12:00:00 AM,
269746,Economy/Coach,complete,5/10/2016 12:00:00 AM,
269502,Economy/Coach,complete,5/10/2016 12:00:00 AM,
400242,Economy/Coach,complete,5/10/2016 12:00:00 AM,
205903,Economy/Coach,complete,5/10/2016 12:00:00 AM,
367708,Premium (Special) Economy,complete,5/12/2016 12:00:00 AM,
345659,Premium (Special) Economy,complete,5/12/2016 12:00:00 AM,
268828,Economy/Coach,complete,5/12/2016 12:00:00 AM,
272614,Economy/Coach,complete,5/12/2016 12:00:00 AM,
274043,Economy/Coach,complete,5/12/2016 12:00:00 AM,
274090,Premium (Special) Economy,complete,5/13/2016 12:00:00 AM,
345728,Economy/Coach,complete,5/13/2016 12:00:00 AM,
345621,Economy/Coach,complete,5/14/2016 12:00:00 AM,
345111,Economy/Coach,complete,5/14/2016 12:00:00 AM,
345055,Economy/Coach,complete,5/14/2016 12:00:00 AM,
345010,Economy/Coach,complete,5/14/2016 12:00:00 AM,
345091,Economy/Coach,complete,5/14/2016 12:00:00 AM,
268625,Premium (Special) Economy,complete,5/14/2016 12:00:00 AM,
269666,Economy/Coach,complete,5/14/2016 12:00:00 AM,
367539,Economy/Coach,complete,5/15/2016 12:00:00 AM,
269674,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345346,Business,complete,5/15/2016 12:00:00 AM,
269644,Economy/Coach,complete,5/15/2016 12:00:00 AM,
400506,Business,complete,5/15/2016 12:00:00 AM,
400505,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345089,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345019,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345020,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345301,Economy/Coach,complete,5/15/2016 12:00:00 AM,
367748,Economy/Coach,complete,5/15/2016 12:00:00 AM,
345730,Premium (Special) Economy,complete,5/15/2016 12:00:00 AM,
405731,Economy/Coach,complete,5/16/2016 12:00:00 AM,
345312,Economy/Coach,complete,5/16/2016 12:00:00 AM,
189967,Economy/Coach,complete,5/16/2016 12:00:00 AM,
189956,Premium (Special) Economy,complete,5/16/2016 12:00:00 AM,
345170,Economy/Coach,complete,5/16/2016 12:00:00 AM,
189985,Economy/Coach,complete,5/16/2016 12:00:00 AM,
189998,Economy/Coach,complete,5/16/2016 12:00:00 AM,
369192,Business,complete,5/17/2016 12:00:00 AM,
367766,Economy/Coach,complete,5/17/2016 12:00:00 AM,
269933,Economy/Coach,complete,5/17/2016 12:00:00 AM,
345319,Economy/Coach,complete,5/17/2016 12:00:00 AM,
345128,Economy/Coach,complete,5/17/2016 12:00:00 AM,
274403,Business,complete,5/17/2016 12:00:00 AM,
345256,Economy/Coach,complete,5/18/2016 12:00:00 AM,
206991,Economy/Coach,complete,5/18/2016 12:00:00 AM,
345371,Economy/Coach,complete,5/18/2016 12:00:00 AM,
345549,Economy/Coach,complete,5/18/2016 12:00:00 AM,
345279,Economy/Coach,complete,5/18/2016 12:00:00 AM,
405677,Economy/Coach,complete,5/19/2016 12:00:00 AM,
271836,Economy/Coach,complete,5/19/2016 12:00:00 AM,
271909,Business,complete,5/19/2016 12:00:00 AM,
268935,Economy/Coach,complete,5/19/2016 12:00:00 AM,
231216,Economy/Coach,complete,5/19/2016 12:00:00 AM,
405682,Economy/Coach,complete,5/20/2016 12:00:00 AM,
271825,Economy/Coach,complete,5/22/2016 12:00:00 AM,
191255,Economy/Coach,complete,5/20/2016 12:00:00 AM,
264263,Economy/Coach,complete,5/20/2016 12:00:00 AM,
271788,Economy/Coach,complete,5/21/2016 12:00:00 AM,
271800,Economy/Coach,complete,5/21/2016 12:00:00 AM,
345258,Economy/Coach,complete,5/21/2016 12:00:00 AM,
345639,Economy/Coach,complete,5/21/2016 12:00:00 AM,
271801,Economy/Coach,complete,5/22/2016 12:00:00 AM,
367710,Economy/Coach,complete,5/22/2016 12:00:00 AM,
345372,Economy/Coach,complete,5/22/2016 12:00:00 AM,
274159,Premium (Special) Economy,complete,5/22/2016 12:00:00 AM,
345552,Economy/Coach,complete,5/22/2016 12:00:00 AM,
345337,Economy/Coach,complete,5/22/2016 12:00:00 AM,
273548,Economy/Coach,complete,5/22/2016 12:00:00 AM,
407162,Economy/Coach,complete,5/23/2016 12:00:00 AM,
271983,Economy/Coach,complete,5/23/2016 12:00:00 AM,
271799,Economy/Coach,complete,5/23/2016 12:00:00 AM,
205833,Economy/Coach,complete,5/24/2016 12:00:00 AM,
269701,Economy/Coach,complete,5/24/2016 12:00:00 AM,
345034,Economy/Coach,complete,5/24/2016 12:00:00 AM,
345173,Economy/Coach,complete,5/24/2016 12:00:00 AM,
271994,Economy/Coach,complete,5/24/2016 12:00:00 AM,
271995,Economy/Coach,complete,5/24/2016 12:00:00 AM,
345565,Economy/Coach,complete,5/24/2016 12:00:00 AM,
271972,Business,complete,5/24/2016 12:00:00 AM,
345141,Economy/Coach,complete,5/25/2016 12:00:00 AM,
345564,Economy/Coach,complete,5/25/2016 12:00:00 AM,
345129,Economy/Coach,complete,5/25/2016 12:00:00 AM,
271948,Premium (Special) Economy,complete,5/25/2016 12:00:00 AM,
273128,Economy/Coach,complete,5/26/2016 12:00:00 AM,
191284,Economy/Coach,complete,5/26/2016 12:00:00 AM,
272642,Premium (Special) Economy,complete,5/26/2016 12:00:00 AM,
273142,Economy/Coach,complete,5/27/2016 12:00:00 AM,
271992,Premium (Special) Economy,complete,5/27/2016 12:00:00 AM,
345284,Economy/Coach,complete,5/27/2016 12:00:00 AM,
345253,Economy/Coach,complete,5/28/2016 12:00:00 AM,
345159,Economy/Coach,complete,5/28/2016 12:00:00 AM,
274186,Business,complete,5/28/2016 12:00:00 AM,
369107,Economy/Coach,complete,5/29/2016 12:00:00 AM,
265710,Economy/Coach,complete,5/29/2016 12:00:00 AM,
269562,Economy/Coach,complete,5/29/2016 12:00:00 AM,
345378,Economy/Coach,complete,5/29/2016 12:00:00 AM,
345160,Economy/Coach,complete,5/29/2016 12:00:00 AM,
191275,Economy/Coach,complete,5/29/2016 12:00:00 AM,
271769,Economy/Coach,complete,5/29/2016 12:00:00 AM,
191298,Economy/Coach,complete,5/29/2016 12:00:00 AM,
191276,Economy/Coach,complete,5/29/2016 12:00:00 AM,
191273,Economy/Coach,complete,5/29/2016 12:00:00 AM,
274184,Business,complete,5/29/2016 12:00:00 AM,
345169,Economy/Coach,complete,5/30/2016 12:00:00 AM,
179752,Business,complete,5/30/2016 12:00:00 AM,
269590,Economy/Coach,complete,5/30/2016 12:00:00 AM,
191256,Economy/Coach,complete,5/30/2016 12:00:00 AM,
271965,Economy/Coach,complete,5/30/2016 12:00:00 AM,
191300,Economy/Coach,complete,5/30/2016 12:00:00 AM,
271810,Business,complete,5/30/2016 12:00:00 AM,
405585,Business,complete,5/30/2016 12:00:00 AM,
191301,Economy/Coach,complete,5/31/2016 12:00:00 AM,
345579,Economy/Coach,complete,5/31/2016 12:00:00 AM,
345580,Economy/Coach,complete,5/31/2016 12:00:00 AM,
345137,Economy/Coach,complete,5/31/2016 12:00:00 AM,
345161,Economy/Coach,complete,5/31/2016 12:00:00 AM,
182449,Business,complete,6/1/2016 12:00:00 AM,
405530,Premium (Special) Economy,complete,6/1/2016 12:00:00 AM,
271957,Economy/Coach,complete,6/1/2016 12:00:00 AM,
271945,Economy/Coach,complete,6/1/2016 12:00:00 AM,
345539,Economy/Coach,complete,6/1/2016 12:00:00 AM,
269050,First,complete,6/2/2016 12:00:00 AM,
189982,Economy/Coach,complete,6/2/2016 12:00:00 AM,
271605,Business,complete,6/2/2016 12:00:00 AM,
345166,Premium (Special) Economy,complete,6/2/2016 12:00:00 AM,
271923,Economy/Coach,complete,6/2/2016 12:00:00 AM,
271635,Economy/Coach,complete,6/3/2016 12:00:00 AM,
271523,Economy/Coach,complete,6/3/2016 12:00:00 AM,
271765,Premium (Special) Economy,complete,6/3/2016 12:00:00 AM,
345014,Economy/Coach,complete,6/3/2016 12:00:00 AM,
274131,Economy/Coach,complete,6/4/2016 12:00:00 AM,
368657,Economy/Coach,complete,6/4/2016 12:00:00 AM,
368658,Economy/Coach,complete,6/4/2016 12:00:00 AM,
182648,Economy/Coach,complete,6/4/2016 12:00:00 AM,
191002,Economy/Coach,complete,6/5/2016 12:00:00 AM,
367767,Economy/Coach,complete,6/5/2016 12:00:00 AM,
191017,Economy/Coach,complete,6/5/2016 12:00:00 AM,
274388,Economy/Coach,complete,6/5/2016 12:00:00 AM,
271910,Business,complete,6/6/2016 12:00:00 AM,
231236,Economy/Coach,complete,6/6/2016 12:00:00 AM,
269569,Economy/Coach,complete,6/6/2016 12:00:00 AM,
189994,Economy/Coach,complete,6/6/2016 12:00:00 AM,
271960,Economy/Coach,complete,6/6/2016 12:00:00 AM,
271652,Economy/Coach,complete,6/7/2016 12:00:00 AM,
268668,Business,complete,6/7/2016 12:00:00 AM,
269595,Economy/Coach,complete,6/7/2016 12:00:00 AM,
345146,Economy/Coach,complete,6/7/2016 12:00:00 AM,
191011,Economy/Coach,complete,6/7/2016 12:00:00 AM,
269028,Economy/Coach,complete,6/7/2016 12:00:00 AM,
271661,Economy/Coach,complete,6/7/2016 12:00:00 AM,
191351,Economy/Coach,complete,6/7/2016 12:00:00 AM,
271570,Economy/Coach,complete,6/7/2016 12:00:00 AM,
271730,Business,complete,6/8/2016 12:00:00 AM,
271674,Economy/Coach,complete,6/8/2016 12:00:00 AM,
191003,Economy/Coach,complete,6/8/2016 12:00:00 AM,
191382,Economy/Coach,complete,6/9/2016 12:00:00 AM,
201041,Economy/Coach,complete,6/9/2016 12:00:00 AM,
280375,Economy/Coach,complete,6/9/2016 12:00:00 AM,
207122,Economy/Coach,complete,6/9/2016 12:00:00 AM,
207121,Economy/Coach,complete,6/9/2016 12:00:00 AM,
271675,Economy/Coach,complete,6/9/2016 12:00:00 AM,
345206,Economy/Coach,complete,6/9/2016 12:00:00 AM,
231248,Economy/Coach,complete,6/10/2016 12:00:00 AM,
231249,Economy/Coach,complete,6/10/2016 12:00:00 AM,
271672,Economy/Coach,complete,6/10/2016 12:00:00 AM,
271900,Economy/Coach,complete,6/10/2016 12:00:00 AM,
345420,Premium (Special) Economy,complete,6/11/2016 12:00:00 AM,
367790,Business,complete,6/11/2016 12:00:00 AM,
345147,Economy/Coach,complete,6/11/2016 12:00:00 AM,
345607,Economy/Coach,complete,6/12/2016 12:00:00 AM,
367837,Economy/Coach,complete,6/12/2016 12:00:00 AM,
271537,Economy/Coach,complete,6/12/2016 12:00:00 AM,
271726,Economy/Coach,complete,6/12/2016 12:00:00 AM,
345197,Economy/Coach,complete,6/13/2016 12:00:00 AM,
280355,Business,complete,6/13/2016 12:00:00 AM,
191008,Economy/Coach,complete,6/13/2016 12:00:00 AM,
271742,Economy/Coach,complete,6/13/2016 12:00:00 AM,
345243,Business,complete,6/14/2016 12:00:00 AM,
191359,Economy/Coach,complete,6/14/2016 12:00:00 AM,
271650,Business,complete,6/14/2016 12:00:00 AM,
182390,Economy/Coach,complete,6/14/2016 12:00:00 AM,
345702,Economy/Coach,complete,6/14/2016 12:00:00 AM,
345692,Economy/Coach,complete,6/15/2016 12:00:00 AM,
105440,Economy/Coach,complete,6/15/2016 12:00:00 AM,
191373,Economy/Coach,complete,6/15/2016 12:00:00 AM,
191374,Economy/Coach,complete,6/15/2016 12:00:00 AM,
369994,Economy/Coach,complete,6/16/2016 12:00:00 AM,
105435,Economy/Coach,complete,6/16/2016 12:00:00 AM,
179770,Business,complete,6/16/2016 12:00:00 AM,
271703,Economy/Coach,complete,6/16/2016 12:00:00 AM,
345148,Economy/Coach,complete,6/16/2016 12:00:00 AM,
280447,Economy/Coach,complete,6/16/2016 12:00:00 AM,
191363,Economy/Coach,complete,6/16/2016 12:00:00 AM,
191315,Economy/Coach,complete,6/17/2016 12:00:00 AM,
271704,Economy/Coach,complete,6/17/2016 12:00:00 AM,
191311,Economy/Coach,complete,6/17/2016 12:00:00 AM,
105434,Business,complete,6/17/2016 12:00:00 AM,
269565,Economy/Coach,complete,6/18/2016 12:00:00 AM,
269566,Economy/Coach,complete,6/18/2016 12:00:00 AM,
367923,Economy/Coach,complete,6/18/2016 12:00:00 AM,
368797,Business,complete,6/18/2016 12:00:00 AM,
368796,Business,complete,6/18/2016 12:00:00 AM,
280404,Economy/Coach,complete,6/18/2016 12:00:00 AM,
191360,Premium (Special) Economy,complete,6/18/2016 12:00:00 AM,
400596,Economy/Coach,complete,6/18/2016 12:00:00 AM,
280324,Economy/Coach,complete,6/19/2016 12:00:00 AM,
273275,Economy/Coach,complete,6/19/2016 12:00:00 AM,
191345,Economy/Coach,complete,6/19/2016 12:00:00 AM,
280364,Economy/Coach,complete,6/19/2016 12:00:00 AM,
105430,Economy/Coach,complete,6/20/2016 12:00:00 AM,
191291,Economy/Coach,complete,6/20/2016 12:00:00 AM,
274250,Economy/Coach,complete,6/21/2016 12:00:00 AM,
400578,Economy/Coach,complete,6/21/2016 12:00:00 AM,
367780,Economy/Coach,complete,6/21/2016 12:00:00 AM,
367935,Business,complete,6/22/2016 12:00:00 AM,
345200,Premium (Special) Economy,complete,6/22/2016 12:00:00 AM,
268726,Economy/Coach,complete,6/22/2016 12:00:00 AM,
280173,Economy/Coach,complete,6/22/2016 12:00:00 AM,
280349,Economy/Coach,complete,6/22/2016 12:00:00 AM,
345388,Economy/Coach,complete,6/22/2016 12:00:00 AM,
345436,Economy/Coach,complete,6/22/2016 12:00:00 AM,
179829,Economy/Coach,complete,6/22/2016 12:00:00 AM,
280161,Business,complete,6/23/2016 12:00:00 AM,
179769,Economy/Coach,complete,6/23/2016 12:00:00 AM,
280093,Economy/Coach,complete,6/23/2016 12:00:00 AM,
345203,Economy/Coach,complete,6/23/2016 12:00:00 AM,
280162,Business,complete,6/24/2016 12:00:00 AM,
271713,Business,complete,6/25/2016 12:00:00 AM,
280171,Economy/Coach,complete,6/25/2016 12:00:00 AM,
272864,Premium (Special) Economy,complete,6/25/2016 12:00:00 AM,
280145,Economy/Coach,complete,6/26/2016 12:00:00 AM,
280144,Economy/Coach,complete,6/26/2016 12:00:00 AM,
268731,Economy/Coach,complete,6/26/2016 12:00:00 AM,
191004,Economy/Coach,complete,6/26/2016 12:00:00 AM,
231766,Economy/Coach,complete,6/26/2016 12:00:00 AM,
271715,Business,complete,6/26/2016 12:00:00 AM,
271890,Economy/Coach,complete,6/26/2016 12:00:00 AM,
280150,Economy/Coach,complete,6/26/2016 12:00:00 AM,
280082,Business,complete,6/27/2016 12:00:00 AM,
271749,Economy/Coach,complete,6/27/2016 12:00:00 AM,
191065,Economy/Coach,complete,6/27/2016 12:00:00 AM,
280266,Economy/Coach,complete,6/27/2016 12:00:00 AM,
280138,Business,complete,6/28/2016 12:00:00 AM,
280343,Economy/Coach,complete,6/28/2016 12:00:00 AM,
105439,Business,complete,6/29/2016 12:00:00 AM,
280092,Economy/Coach,complete,6/29/2016 12:00:00 AM,
271613,Economy/Coach,complete,6/29/2016 12:00:00 AM,
280444,Economy/Coach,complete,6/30/2016 12:00:00 AM,
268724,Economy/Coach,complete,6/30/2016 12:00:00 AM,
182651,Economy/Coach,complete,7/1/2016 12:00:00 AM,
345457,Economy/Coach,complete,7/2/2016 12:00:00 AM,
400627,Economy/Coach,complete,7/2/2016 12:00:00 AM,
191361,Economy/Coach,complete,7/2/2016 12:00:00 AM,
280140,Business,complete,7/3/2016 12:00:00 AM,
400615,Business,complete,7/3/2016 12:00:00 AM,
269140,Premium (Special) Economy,complete,7/3/2016 12:00:00 AM,
269734,Economy/Coach,complete,7/6/2016 12:00:00 AM,
400652,Economy/Coach,complete,7/8/2016 12:00:00 AM,
263830,Economy/Coach,complete,7/10/2016 12:00:00 AM,
346518,Economy/Coach,complete,7/10/2016 12:00:00 AM,
368707,Economy/Coach,complete,7/10/2016 12:00:00 AM,
273250,Economy/Coach,complete,7/10/2016 12:00:00 AM,
264226,Economy/Coach,complete,7/10/2016 12:00:00 AM,
280206,Economy/Coach,complete,7/10/2016 12:00:00 AM,
346529,Economy/Coach,complete,7/11/2016 12:00:00 AM,
271577,Economy/Coach,complete,7/11/2016 12:00:00 AM,
280492,Economy/Coach,complete,7/12/2016 12:00:00 AM,
179821,Business,complete,7/12/2016 12:00:00 AM,
280231,Economy/Coach,complete,7/12/2016 12:00:00 AM,
272898,Premium (Special) Economy,complete,7/13/2016 12:00:00 AM,
179805,Economy/Coach,complete,7/13/2016 12:00:00 AM,
273406,Economy/Coach,complete,7/14/2016 12:00:00 AM,
191411,Economy/Coach,complete,7/14/2016 12:00:00 AM,
280249,Economy/Coach,complete,7/15/2016 12:00:00 AM,
191420,Economy/Coach,complete,7/15/2016 12:00:00 AM,
400137,Premium (Special) Economy,complete,7/15/2016 12:00:00 AM,
400138,Economy/Coach,complete,7/15/2016 12:00:00 AM,
273417,Premium (Special) Economy,complete,7/15/2016 12:00:00 AM,
400767,Economy/Coach,complete,7/15/2016 12:00:00 AM,
280241,Economy/Coach,complete,7/16/2016 12:00:00 AM,
282068,Economy/Coach,complete,7/17/2016 12:00:00 AM,
282112,Economy/Coach,complete,7/17/2016 12:00:00 AM,
282146,Business,complete,7/17/2016 12:00:00 AM,
231788,Economy/Coach,complete,7/17/2016 12:00:00 AM,
282038,Economy/Coach,complete,7/18/2016 12:00:00 AM,
368896,Premium (Special) Economy,complete,7/18/2016 12:00:00 AM,
400655,Economy/Coach,complete,7/19/2016 12:00:00 AM,
280474,Economy/Coach,complete,7/19/2016 12:00:00 AM,
282377,Economy/Coach,complete,7/19/2016 12:00:00 AM,
268005,Economy/Coach,complete,7/19/2016 12:00:00 AM,
268004,Economy/Coach,complete,7/19/2016 12:00:00 AM,
282155,Economy/Coach,complete,7/19/2016 12:00:00 AM,
346523,Premium (Special) Economy,complete,7/19/2016 12:00:00 AM,
402255,Economy/Coach,complete,7/19/2016 12:00:00 AM,
231781,Economy/Coach,complete,7/19/2016 12:00:00 AM,
282372,Economy/Coach,complete,7/20/2016 12:00:00 AM,
282116,Economy/Coach,complete,7/20/2016 12:00:00 AM,
280242,Economy/Coach,complete,7/20/2016 12:00:00 AM,
179848,Economy/Coach,complete,7/20/2016 12:00:00 AM,
282225,Economy/Coach,complete,7/21/2016 12:00:00 AM,
346215,Economy/Coach,complete,7/21/2016 12:00:00 AM,
282132,Economy/Coach,complete,7/21/2016 12:00:00 AM,
282226,Business,complete,7/21/2016 12:00:00 AM,
282227,Economy/Coach,complete,7/21/2016 12:00:00 AM,
268742,Economy/Coach,complete,7/21/2016 12:00:00 AM,
179839,Economy/Coach,complete,7/22/2016 12:00:00 AM,
282138,Economy/Coach,complete,7/22/2016 12:00:00 AM,
346158,Economy/Coach,complete,7/22/2016 12:00:00 AM,
402309,Premium (Special) Economy,complete,7/23/2016 12:00:00 AM,
191440,Economy/Coach,complete,7/24/2016 12:00:00 AM,
191439,Economy/Coach,complete,7/24/2016 12:00:00 AM,
191271,Economy/Coach,complete,7/24/2016 12:00:00 AM,
346600,Premium (Special) Economy,complete,7/25/2016 12:00:00 AM,
346608,Premium (Special) Economy,complete,7/25/2016 12:00:00 AM,
273177,Business,complete,7/25/2016 12:00:00 AM,
346503,Economy/Coach,complete,7/26/2016 12:00:00 AM,
368051,Economy/Coach,complete,7/26/2016 12:00:00 AM,
282236,Economy/Coach,complete,7/26/2016 12:00:00 AM,
346605,Economy/Coach,complete,7/26/2016 12:00:00 AM,
402272,Premium (Special) Economy,complete,7/27/2016 12:00:00 AM,
280124,Economy/Coach,complete,7/28/2016 12:00:00 AM,
282199,Economy/Coach,complete,7/28/2016 12:00:00 AM,
280125,Economy/Coach,complete,7/28/2016 12:00:00 AM,
346753,Business,complete,7/28/2016 12:00:00 AM,
346815,Economy/Coach,complete,7/30/2016 12:00:00 AM,
345246,Economy/Coach,complete,7/30/2016 12:00:00 AM,
282048,Economy/Coach,complete,7/31/2016 12:00:00 AM,
346821,Business,complete,8/1/2016 12:00:00 AM,
402271,Economy/Coach,complete,8/1/2016 12:00:00 AM,
268052,Economy/Coach,complete,8/1/2016 12:00:00 AM,
